friendly-fox|2026-05-16T18:21:18Z|2026-05-18T02:05:43Z|Argentine ant model for cooperative agent fleets|Python|false|false
fleet-math-py|2026-05-11T19:03:17Z|2026-05-18T02:05:40Z|Core fleet mathematics: ZHC, H1 emergence, Laman rigidity, constraint fields|Python|false|false
cyclotomic-field|2026-05-13T18:46:07Z|2026-05-18T02:05:38Z|Cyclotomic field Q(ζ₁₅) experiments — the unified mathematical foundation for Eisenstein constraint theory.|Python|false|false
fleet-spread|2026-05-06T19:36:48Z|2026-05-18T01:58:27Z|Fleet graph analysis with library gate architecture (v2) — select THE ONE specialist that matches instead of running all five.|Rust|false|false
quality-gate-stream|2026-05-07T07:48:01Z|2026-05-17T22:30:09Z|Quality Gate Stream — novelty × correctness × completeness × depth scoring. Part of Cocapn reverse-actualization truck.|Python|false|false
cocapn|2026-02-28T21:18:38Z|2026-05-17T20:58:26Z|repo-first Agent for local or cloud. grow an agent in a repo using the repo itself as the muscle-memory. Run from localhost, from pages.dev, or embedded into any platform app. Move to gitlab or anywhere and optimize git as the agent infrastructure itself. wiki for knowledge, repos for skills, pipelines anywhere|Python|false|false
plato-data|2026-05-14T01:50:31Z|2026-05-17T20:53:47Z|Data loading for PLATO rooms — CSV, JSONL, PLATO tiles, fleet telemetry|Python|false|false
keeper-beacon|2026-04-21T00:45:36Z|2026-05-17T20:53:25Z|📡 Keeper Beacon — fleet discovery and registry with health tracking, capability matching, proximity scoring|Python|false|false
constraint-theory-core|2026-03-27T05:08:40Z|2026-05-17T20:53:23Z|Deterministic manifold snapping — maps continuous vectors to exact Pythagorean coordinates with O(log n) KD-tree|Rust|false|false
mud-arena|2026-04-14T08:38:14Z|2026-05-17T20:53:22Z|GPU-accelerated MUD for agent script backtesting — agents write scripts, GPU runs millions of scenarios, scripts evolve. WASM + Zig + CUDA.|Python|false|false
DMLog-AI|2025-08-18T02:27:17Z|2026-05-17T20:52:24Z|Dungeon Master AI log — session tracking for AI-driven RPG campaigns|N/A|false|false
penrose-memory|2026-05-12T23:45:33Z|2026-05-17T20:39:00Z|Aperiodic memory palace for AI agents. Navigate memories by distance + direction on a Penrose floor.|Rust|false|false
constraint-theory-papers|2026-05-12T17:41:25Z|2026-05-17T20:38:58Z|Research papers on Eisenstein integer constraint theory — English, Japanese, Spanish, Chinese|TeX|false|false
neural-plato|2026-05-12T21:00:35Z|2026-05-17T20:38:55Z|Fortran + Rust neural PLATO backend — Seed-2.0-mini's algorithms decomposed into raw computational primitives|Rust|false|false
flux-site|2026-05-04T02:08:50Z|2026-05-17T20:38:47Z|FLUX community site: playground, benchmarks, timeline, PHP kit. Deploy at cocapn.ai. Apache 2.0.|HTML|false|false
coordination-hierarchy|2026-05-17T17:35:48Z|2026-05-17T20:31:22Z|PLATO room computing agent status hierarchy from TE transition matrix — social dominance through coordination topology|Python|false|false
coordination-topology|2026-05-17T08:02:48Z|2026-05-17T20:31:04Z|Online TE/entropy/IAT/Euler algorithms for multi-agent fleet coordination topology|Python|false|false
fleet-tool-registry|2026-05-17T09:08:40Z|2026-05-17T20:31:02Z|PLATO room + client library for tool discovery — agents query to find, install, and load fleet tools|Python|false|false
polyformalism-thinking|2026-05-06T17:52:19Z|2026-05-17T17:52:26Z|Codified framework for forced novel-thinking-via-language-constraints — general-purpose AGI technique|Python|false|false
tri-quarter-toolbox|2026-05-14T17:00:05Z|2026-05-17T17:52:20Z|A mathematical/computational framework that upgrades the complex numbers for working with unified 2D coordinates, inversive geometry, Eisenstein integers, radial dual triangular lattice graph (RDTLG), hexagonal symmetries, signal processing, equivariant encodings, and geometric deep learning.|Python|true|false
zeroclaw-plato|2026-05-07T09:45:17Z|2026-05-17T17:52:20Z|3-agent zeroclaw loop posting to PLATO rooms|Python|false|false
warp-room|2026-05-06T00:38:41Z|2026-05-17T17:52:20Z|C17 subroutine-threaded tile classifier: warp-as-room concept ported from GPU to ARM64 via function pointer arrays and NEON SIMD. Shared memory (MAP_SHARED) across fleet.|C|false|false
plato-mcp|2026-05-15T08:56:02Z|2026-05-17T17:52:19Z|PLATO rooms as MCP tools. Any MCP-compatible framework can use PLATO as a backend.|Python|false|false
pbft-rust|2026-05-14T17:00:02Z|2026-05-17T17:52:19Z|A sample implementation of the Practical Byzantine Fault Tolerance (PBFT) consensus algorithm in Rust. 🦀|Rust|true|false
galois-unification-proofs|2026-05-12T17:40:10Z|2026-05-17T17:52:19Z|The Galois Unification Principle: Six Constraint Techniques as Adjunctions — constructively verified|Python|false|false
sheaf-constraint-synthesis|2026-05-07T08:23:59Z|2026-05-17T17:52:19Z|Unified synthesis: how constraint theory, fleet architecture, and negative knowledge connect (Claude Code synthesis)|N/A|false|false
multi-model-adversarial-testing|2026-05-07T08:23:56Z|2026-05-17T17:52:19Z|What four AI models found wrong with our code: multi-model adversarial testing methodology for safety-critical systems|N/A|false|false
negative-knowledge|2026-05-07T08:23:52Z|2026-05-17T17:52:19Z|Negative knowledge as the primary computational resource — knowing where violations are NOT is cheaper than finding where they are (4.8/5 cross-model confidence)|N/A|false|false
polyformalism-a2a-js|2026-05-07T03:07:23Z|2026-05-17T17:52:19Z|9-channel polyglot communication framework for multi-agent alignment (JS/Node.js)|JavaScript|false|false
Lucineer|2026-03-13T01:06:09Z|2026-05-17T17:52:19Z|Project for Lucineer, likely a search engine tool.|Python|false|false
fleet-router|2026-05-15T08:45:41Z|2026-05-17T17:52:18Z|Route AI queries to the cheapest model that wont break. Critical angle routing from 6000+ empirical trials.|Python|false|false
intent-directed-compilation|2026-05-07T08:23:50Z|2026-05-17T17:52:18Z|Semantic criticality → instruction-level precision: AVX-512 mixed-precision constraint checking with formal proofs and 3.17× measured speedup|C|false|false
flux-research|2026-04-10T17:25:57Z|2026-05-17T17:52:18Z|FLUX Deep Research — Compiler/interpreter taxonomy, agent-first design, ISA v2 proposal.|Python|false|false
fleet-health-monitor|2026-04-14T20:14:02Z|2026-05-17T17:51:12Z|Daemonized fleet health monitoring with necrosis detection, health scoring, and alerting. Zero external dependencies.|Python|false|false
fleet-calibrator|2026-05-15T09:03:50Z|2026-05-17T17:51:11Z|Continuous critical angle calibration for fleet models. Detect drift, update routing tables.|Python|false|false
eisenstein|2026-05-07T10:24:38Z|2026-05-17T17:51:09Z|Zero-drift hexagonal lattice constraints via Eisenstein integers — exact arithmetic for safety-critical Rust|Rust|false|false
dodecet-encoder|2026-03-16T22:44:58Z|2026-05-17T17:51:07Z|Encoder model utilizing a dodecet architecture.|Rust|false|false
constraint-theory-rust-python|2026-05-06T17:19:50Z|2026-05-17T17:51:05Z|Rust constraint engine with PyO3 Python bindings — bare-metal constraint checking from Python|Rust|false|false
constraint-theory-mojo|2026-05-06T17:12:52Z|2026-05-17T17:51:03Z|Mojo + MLIR constraint engine — Python syntax, C performance, MLIR-native constraint theory|Mojo|false|false
constraint-theory-mlir|2026-05-06T17:15:07Z|2026-05-17T17:51:02Z|Custom MLIR dialect for constraint theory — FLUX dialect with verified lowering pipeline|C++|false|false
constraint-theory-math|2026-05-07T08:23:54Z|2026-05-17T17:51:00Z|Sheaf cohomology, Heyting-valued logic, and GL(9) holonomy: unified mathematical framework for constraint satisfaction|Python|false|false
constraint-theory-engine-cpp-lua|2026-05-06T17:22:29Z|2026-05-17T17:50:57Z|C++ constraint engine with LuaJIT orchestration — CDCL solver, AVX-512 vectorized checking, Lua scripting|C++|false|false
automerge|2026-05-14T17:00:07Z|2026-05-17T17:50:54Z|A JSON-like data structure (a CRDT) that can be modified concurrently by different users, and merged again automatically. |JavaScript|true|false
flux-vm|2026-05-04T02:08:37Z|2026-05-17T17:50:38Z|FLUX-C constraint VM: 50 opcodes, stack-based, DAL A certifiable. TrustZone-style FLUX-C/FLUX-X bridge. Apache 2.0.|Rust|false|false
night-wheel|2026-05-17T08:59:05Z|2026-05-17T17:20:12Z|Perpetual research loop — autonomous Seed-mini ideation, research design, experiment, record cycle|Python|false|false
seed-oscillate|2026-05-17T08:59:57Z|2026-05-17T17:19:58Z|Creative↔deduction oscillation pipeline — 5 cycles of literature extracting invariants and invariants inspiring new literature|Python|false|false
intent-inference|2026-05-07T07:44:01Z|2026-05-17T16:42:19Z|Intent Inference Engine — reverse-engineers productive lane from user behavior. Part of Cocapn reverse-actualization truck.|TypeScript|false|false
llm-proxy|2026-05-17T08:02:58Z|2026-05-17T16:22:50Z|Remote language oracle for spreadsheet cells — calls DeepInfra Seed-2.0-mini|Python|false|false
shell|2026-05-17T00:59:03Z|2026-05-17T16:22:18Z|shell|Python|false|false
topology-anomaly-detector|2026-05-17T08:03:01Z|2026-05-17T16:22:09Z|Real-time anomaly detection on fleet coordination topology|Python|false|false
plato-shell-bridge|2026-05-17T08:59:52Z|2026-05-17T13:03:06Z|The weapon rack — dynamic tool discovery, loading, and lifecycle for PLATO shells|Python|false|false
spreadsheet-cells|2026-05-17T08:02:55Z|2026-05-17T13:02:43Z|Spreadsheet cell architecture with oscillator/RNG for multi-agent fleet coordination|Python|false|false
seed-tick-audit|2026-05-17T09:00:00Z|2026-05-17T09:00:01Z|Multi-model fleet analysis — 9-model climbing tournament, 30K+ PLATO tiles validated|N/A|false|false
polln|2026-03-06T22:56:23Z|2026-05-17T03:43:36Z|SuperInstance Visualized in Spreadsheets for Tile Intelligence in real-time workflows, simulations or monitoring. Deconstruct Agents Instances into App-Specific Functions for granulator reasoning control and reverse engineering logic graphically. SMPbots Seed+Model+Prompt can replace cold logic + scale on GPUs. *Inductive ML Programs in tile logic*|TypeScript|false|false
plato-tile-library|2026-05-17T01:59:41Z|2026-05-17T02:00:53Z|Complete PLATO tile library — backup of all rooms for shared access and git-native I2I|N/A|false|false
zeroclaw|2026-04-10T08:45:28Z|2026-05-17T01:19:08Z|I Know Kung Fu. Now Guns Lots of Guns. The minimum repo-native agent framework.|TypeScript|true|false
tile-lifecycle|2026-05-17T00:59:09Z|2026-05-17T00:59:11Z|tile-lifecycle|Python|false|false
spreadsheet-projection|2026-05-17T00:59:06Z|2026-05-17T00:59:08Z|spreadsheet-projection|Python|false|false
scale-fold|2026-05-17T00:58:58Z|2026-05-17T00:59:01Z|scale-fold|Python|false|false
room-micro-models|2026-05-17T00:58:55Z|2026-05-17T00:58:58Z|room-micro-models|Python|false|false
prophet-agent|2026-05-17T00:58:52Z|2026-05-17T00:58:55Z|prophet-agent|Python|false|false
plato-hardware-engine|2026-05-17T00:58:49Z|2026-05-17T00:58:52Z|plato-hardware-engine|Python|false|false
model-breaking|2026-05-17T00:58:46Z|2026-05-17T00:58:49Z|model-breaking|Python|false|false
mitochondria|2026-05-17T00:58:43Z|2026-05-17T00:58:45Z|mitochondria|Python|false|false
horse-shell|2026-05-17T00:58:40Z|2026-05-17T00:58:42Z|horse-shell|Python|false|false
gpu-scaling|2026-05-17T00:58:37Z|2026-05-17T00:58:39Z|gpu-scaling|Python|false|false
flux-compiler-interpreter|2026-05-17T00:58:34Z|2026-05-17T00:58:36Z|flux-compiler-interpreter|Python|false|false
fleet-miner|2026-05-17T00:58:30Z|2026-05-17T00:58:33Z|fleet-miner|Python|false|false
fleet-intel|2026-05-17T00:58:27Z|2026-05-17T00:58:30Z|fleet-intel|Python|false|false
emergence-detector|2026-05-17T00:58:24Z|2026-05-17T00:58:27Z|emergence-detector|Python|false|false
embryo|2026-05-17T00:58:22Z|2026-05-17T00:58:24Z|embryo|Python|false|false
egg|2026-05-17T00:58:18Z|2026-05-17T00:58:21Z|egg|Python|false|false
desire-loop|2026-05-17T00:58:15Z|2026-05-17T00:58:18Z|desire-loop|Python|false|false
collective-inference|2026-05-17T00:58:12Z|2026-05-17T00:58:15Z|collective-inference|Python|false|false
cat-agent|2026-05-17T00:58:09Z|2026-05-17T00:58:12Z|cat-agent|Python|false|false
active-probe|2026-05-17T00:58:06Z|2026-05-17T00:58:09Z|active-probe|Python|false|false
test-tool-extract|2026-05-17T00:57:58Z|2026-05-17T00:57:59Z|test|N/A|false|false
plato-vessel-core|2026-05-08T20:39:28Z|2026-05-16T19:45:42Z|Tiny C PLATO client for ESP32/RP2040 + embodiment protocol: agents discover IoT devices as MUD rooms, don the turbo-shell, and work themselves out of equipment operator jobs|Python|false|false
plato-matrix-bridge|2026-05-14T04:30:01Z|2026-05-16T19:29:08Z|Agent shell module: connects local PLATO to fleet Matrix mesh. Channels + presence + ACL. Like MUD with invites.|Python|false|false
oracle1-vessel|2026-04-10T23:46:43Z|2026-05-16T18:37:16Z|🔮 Oracle1 — Lighthouse Keeper of the Cocapn fleet. Git-Agent embodiment.|Python|false|false
